,기준_분기_코드,상권_구분_코드_명,상권_코드_명,서비스_업종_코드_명,분기당_매출_금액,분기당_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_건수~06_매출_건수,시간대_건수~11_매출_건수,시간대_건수~14_매출_건수,시간대_건수~17_매출_건수,시간대_건수~21_매출_건수,시간대_건수~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수,점포수
874,1,골목상권,서울역 15번,의료기기,2238550090,1355,2238550090,0,0,85802808,1143435309,354501073,654810900,0,0,0,0,438949099,1799600991,0,0,2238550090,0,0,0,396047696,1842502394,0,0,1355,0,0,226,677,226,226,0,0,0,0,452,903,0,0,1355,0,0,0,677,678,0,0,3
875,1,골목상권,서울역 15번,서적,37069495,36,37069495,0,0,10922938,0,10537210,15609347,0,0,0,26164582,0,9581904,1323009,0,13323822,0,0,0,13323822,0,0,0,36,0,0,11,0,18,7,0,0,0,18,0,11,7,0,12,0,0,0,12,0,0,0,3
876,1,골목상권,서울역 15번,가구,37783234,114,35431206,2352028,9347807,16072200,4523132,663393,4824674,1628327,723701,0,0,1598174,21077797,15107263,0,12574308,25208926,0,723701,150771,1929870,18846386,16132506,90,24,12,36,18,12,12,18,6,0,0,24,54,36,0,54,60,0,6,6,12,66,24,3
877,1,골목상권,서울역 15번,철물점,149583346,4599,117032752,32550594,15972194,23138311,44137273,13060510,20724464,31986404,564190,0,35858157,25412655,83421106,4891428,0,46909867,35323632,203108,1668422,15589394,8597297,37379083,18796194,4177,422,849,874,837,640,977,387,35,0,1336,1051,1767,445,0,2584,690,22,150,488,571,966,1074,8
878,1,골목상권,배문고등학교,한식음식점,344595163,13305,277979928,66615235,63627973,64604852,50382997,45652017,53712089,47339678,19275557,2527224,7627587,136849926,31066455,144424493,22099478,172730085,82706522,105771,33608351,50155725,57454529,66856458,47255774,11149,2156,2253,2430,2289,1922,2255,1370,786,97,390,6761,1444,4181,432,7392,3460,10,1793,1984,2889,2140,2036,26
879,1,골목상권,배문고등학교,패스트푸드점,1637940,247,1295115,342825,152366,114275,342824,314256,371394,199981,142844,0,161889,923723,209504,342824,0,771355,523760,95229,257118,361871,266641,104752,209504,190,57,38,19,19,57,57,38,19,0,38,152,38,19,0,152,76,19,38,57,57,19,38,2
880,1,골목상권,배문고등학교,치킨전문점,91414870,4610,60158043,31256827,9739398,11290757,8461614,13964985,16701289,17231412,14025415,13192603,0,3559228,9887173,39403112,25372754,49310061,31704545,1300856,19658433,12680060,18034009,23008359,6332889,3010,1600,478,599,488,648,797,864,736,582,0,147,390,2134,1357,2577,1719,54,1429,764,797,973,280,9
881,1,골목상권,배문고등학교,분식전문점,15387773,1899,13882940,1504833,2289710,3197607,3049350,2835433,2510840,151249,1353584,0,734801,10374970,2085994,2192008,0,9701012,4649582,0,2694994,4365707,3674916,3062176,552800,1728,171,319,404,356,298,351,33,138,0,149,1177,240,333,0,1138,678,0,421,598,372,366,57,5
882,1,골목상권,배문고등학교,호프-간이주점,49772554,1730,40337126,9435428,9867648,9734231,7815597,3282686,9636964,8970826,464602,0,0,6713781,222036,23482567,19354170,25031567,18457410,0,3144877,11647831,14709480,10489180,3497609,1531,199,382,376,285,198,290,186,13,0,0,628,20,604,478,885,670,0,184,463,491,309,110,9
883,1,골목상권,배문고등학교,커피-음료,26922726,4168,18748232,8174494,3945750,3669174,4652175,2992030,3489103,2458154,5716340,0,2260989,10921320,9843471,3896946,0,13245882,10442250,52693,7686254,4383152,4306317,4385744,2873972,2985,1183,574,685,710,455,561,373,810,0,373,1630,1590,575,0,2202,1600,8,1417,687,562,650,480,6
884,1,골목상권,배문고등학교,PC방,17983853,3389,11365639,6618214,1270498,2803489,2295720,2490435,2505497,3245636,3372578,3270379,1543748,1755677,4161125,6034063,1218861,17308963,674890,1675033,10124513,355221,1834231,3445324,549531,1979,1410,344,440,355,354,486,635,775,226,204,301,1001,1355,302,3141,248,529,2212,97,398,131,22,3
885,1,골목상권,배문고등학교,자동차수리,624342170,5988,481315718,143026452,140912761,141398909,120269042,48121708,30613298,143026452,0,0,68201776,245399574,192585471,118155349,0,367125081,212759113,0,20650606,113014936,161207851,159627645,125383156,4579,1409,1057,1197,1127,493,705,1409,0,0,1056,2114,2044,774,0,3971,1735,0,215,1155,1375,1578,1383,6
886,1,골목상권,배문고등학교,자동차미용,35316909,980,27664586,7652323,4727203,6607638,6496640,4988375,4844730,7652323,0,0,6483581,13554799,14129374,1149155,0,16571329,5425837,0,0,3708635,8605599,6359524,3323407,796,184,131,196,189,143,137,184,0,0,183,372,398,27,0,476,157,0,0,104,234,196,98,3
887,1,골목상권,배문고등학교,미용실,6967835,291,4013029,2954806,918278,336846,1053111,636871,1067923,2563071,391735,0,0,1957360,2629720,2380755,0,3559785,3408050,0,81460,2452771,1623863,1439729,1370012,194,97,45,19,58,22,50,85,12,0,0,91,99,101,0,159,132,0,7,95,73,64,52,10
888,1,골목상권,배문고등학교,세탁소,2788089,150,2269571,518518,354640,156085,1121281,231481,406084,518518,0,0,464286,687485,408662,1227656,0,1231556,1556533,0,295533,0,1477099,904346,111111,115,35,19,20,43,9,24,35,0,0,25,24,34,67,0,86,64,0,10,0,73,58,9,3
889,1,골목상권,배문고등학교,여관,29701697,495,21633378,8068319,10954912,2603720,3503771,1665095,2905880,2873736,5194583,5239586,1992971,4191667,1382222,10414881,6480370,11752100,6692525,276444,6647523,6930396,2539431,1890108,160723,361,134,97,72,83,45,64,64,70,103,26,64,45,129,128,289,148,6,155,154,71,45,6,3
890,1,골목상권,배문고등학교,노래방,17165955,111,16462928,703027,9837420,3827019,1497086,941715,359688,703027,0,965862,0,0,0,4757825,11442268,16054192,49048,0,0,151233,347426,15604581,0,95,16,55,17,9,10,4,16,0,5,0,0,0,22,84,103,4,0,0,4,8,95,0,5
891,1,골목상권,배문고등학교,슈퍼마켓,218106696,24448,157524885,60581811,31746512,28523854,31127315,30101654,36025550,36649733,23932078,879174,16360698,30203310,36261329,84233948,50168237,106969754,107450430,3649203,36481776,48885270,42578085,51643611,31182238,17697,6751,3673,3282,3409,3389,3944,3939,2812,115,1761,3186,3780,9911,5695,11869,12447,399,5650,5684,4622,4766,3195,9
892,1,골목상권,배문고등학교,편의점,434963072,57477,300240599,134722473,60267761,60139670,59452435,54680920,65699813,71079302,63643171,40439173,44809706,53738791,52003482,130811445,113160475,279466314,155496758,4998210,107043250,125296218,101648301,68799295,27177798,40566,16911,8462,8352,7852,7415,8485,8531,8380,4450,7215,8311,7112,16868,13521,36342,21135,1043,16468,17211,11813,7406,3536,9
893,1,골목상권,배문고등학교,미곡판매,65116241,1506,54982483,10133758,0,33687897,10886943,5957006,4450637,1506369,8627389,0,14995223,42931528,6367834,821656,0,5203822,32866241,0,547770,0,1985669,5820064,29716560,1301,205,0,480,412,205,204,68,137,0,410,823,205,68,0,205,1232,0,136,0,136,548,617,3
894,1,골목상권,배문고등학교,육류판매,30916338,1167,21593431,9322907,4868728,2595877,3413315,2982613,7732898,6291841,3031066,0,3842222,8623016,6000219,12262449,188432,16979857,13936481,466594,2886686,2473941,2257218,12264748,10567151,789,378,152,171,99,161,206,216,162,0,126,162,225,636,18,523,644,18,207,145,127,279,391,6
895,1,골목상권,배문고등학교,청과상,8116515,502,5721664,2394851,717326,1762250,1033628,570472,1637988,1174833,1220018,0,852884,1880863,1926049,3095232,361487,4676740,2869303,0,666492,2711153,1033628,2671616,463156,328,174,62,79,74,45,68,101,73,0,40,85,107,237,33,236,237,0,79,163,62,125,46,3
896,1,골목상권,배문고등학교,일반의류,30690356,306,15916492,14773864,725888,5280567,1167513,5714192,3028332,14621580,152284,0,50761,2126904,28395940,116751,0,6219654,24470702,0,0,4361786,65990,15428686,10833894,252,54,20,60,31,44,97,49,5,0,5,45,246,10,0,100,206,0,0,44,5,85,172,3
897,1,골목상권,배문고등학교,신발,1999811,57,1463188,536623,307663,0,447185,189606,518734,536623,0,0,0,618904,504424,876483,0,0,1999811,0,626059,143099,164564,958765,107324,49,8,10,0,14,7,18,8,0,0,0,21,17,19,0,0,57,0,12,4,4,34,4,3
898,1,골목상권,배문고등학교,의약품,57713886,6162,47841066,9872820,10161487,10846532,13478996,6234332,7119719,7373917,2498903,0,7298520,16223482,11449715,22742169,0,25945126,30034607,483364,8885515,13922985,7869730,9059566,15758573,5258,904,1056,1272,1121,861,948,667,237,0,690,1551,1378,2543,0,2917,3180,87,1481,1761,917,870,981,3
899,1,골목상권,남영역 1번,한식음식점,1149964475,55087,987763979,162200496,192853342,196400150,212361603,179789211,206359673,112526842,49673654,507245,33293622,605850753,104339431,331915866,74057558,562264658,357757273,478980,111350880,234734844,245487305,198371914,129598017,50781,4306,10063,9885,10923,9365,10545,2692,1614,27,1514,36134,5857,10163,1392,28627,21127,32,7124,15092,12451,9530,5528,63
900,1,골목상권,남영역 1번,중식음식점,107458727,4880,90042092,17416635,16646957,17321118,23309648,12169370,20594999,7599129,9817506,0,187208,57771946,9876023,33718837,5904713,52093343,29947090,165774,11444145,25121649,21226681,15794775,8287411,4144,736,765,827,903,673,976,257,479,0,18,2930,602,1230,100,2696,1527,10,725,1248,1101,660,477,9
901,1,골목상권,남영역 1번,일식음식점,78636802,1626,70171507,8465295,13160334,13322932,13709104,17144001,12835136,5243808,3221487,0,243898,39399700,5203158,27235285,6554761,20131753,20573819,0,4085293,8805736,10487618,12830054,4496870,1469,157,305,320,274,275,295,60,97,0,5,1123,107,340,51,371,727,0,91,184,376,331,117,3
902,1,골목상권,남영역 1번,패스트푸드점,41142665,1194,32282558,8860107,2767624,5371974,5905089,7482172,10755699,4641568,4218539,0,0,9699362,11671025,17744336,2027942,13138638,10233715,12369,2380465,5786345,7062853,6237204,1893116,884,310,75,167,209,166,267,167,143,0,0,235,247,620,92,495,452,6,142,248,247,235,68,3
903,1,골목상권,남영역 1번,치킨전문점,20485720,846,12401040,8084680,1003980,2372563,2158935,1672042,5193520,4687756,3396924,1093055,0,347242,3268596,8099778,7677049,10554590,7766157,541538,2815462,5712084,2706709,4677887,1867067,507,339,46,76,84,76,225,196,143,38,0,16,120,341,331,450,335,23,121,244,122,190,84,3
904,1,골목상권,남영역 1번,분식전문점,244999398,21653,217719261,27280137,45063422,38295312,55391716,41060647,37908164,20526403,6753734,3515378,21096717,99757429,19067346,81229670,20332858,115517196,80753502,672690,41912370,53804582,48523180,36455291,14902586,19173,2480,3854,4095,4238,3377,3609,1792,688,551,3369,9494,2346,4608,1285,11515,8886,133,5346,5535,4265,3785,1337,25
905,1,골목상권,남영역 1번,호프-간이주점,100096281,3520,88309903,11786378,17377019,12569627,21298689,17019178,20045390,11786378,0,0,0,0,0,35220328,64875953,54459180,40739980,230673,24621888,33408742,27665029,9272827,0,2946,574,591,449,675,533,698,574,0,0,0,0,0,1319,2201,1915,1470,42,944,1249,889,263,0,6
906,1,골목상권,남영역 1번,커피-음료,134713318,20391,105073862,29639456,20905038,20363246,22888150,21400100,19517328,14473840,15165616,0,37761187,48335344,27389974,19847503,1379310,77525084,54422899,849105,24960893,52347281,27655993,21253558,4881154,16087,4304,3292,3229,3506,3059,3001,2106,2198,0,6410,6700,3892,3156,233,11552,8632,178,4360,8102,3888,2944,714,18
907,1,골목상권,남영역 1번,일반교습학원,73751768,204,54528528,19223240,10839342,27927897,7189360,0,8571929,3876723,15346517,0,13549178,15484775,8903746,16181589,19632480,27933426,45818342,0,0,4153238,53505425,16093105,0,137,67,32,66,17,0,22,23,44,0,44,45,33,39,43,83,121,0,0,28,126,50,0,3
908,1,골목상권,남영역 1번,외국어학원,15399885,33,13605288,1794597,9814202,3791086,0,0,0,0,1794597,0,0,0,1794597,9814202,3791086,0,15399885,0,0,0,13605288,1794597,0,22,11,11,11,0,0,0,0,11,0,0,0,11,11,11,0,33,0,0,0,22,11,0,3
909,1,골목상권,남영역 1번,치과의원,7308773,92,7308773,0,769345,615476,0,1461753,4462199,0,0,0,0,6000888,1230951,76934,0,5847019,1461754,0,5385412,0,76934,0,1846427,92,0,15,16,0,30,31,0,0,0,0,46,31,15,0,46,46,0,46,0,15,0,31,3
910,1,골목상권,남영역 1번,스포츠클럽,18153518,10,18153518,0,9076759,0,0,9076759,0,0,0,0,0,0,0,9076759,9076759,0,18153518,0,0,9076759,9076759,0,0,10,0,5,0,0,5,0,0,0,0,0,0,0,5,5,0,10,0,0,5,5,0,0,2
911,1,골목상권,남영역 1번,미용실,81774876,2770,51123550,30651326,6909920,11629678,12173057,11052649,9358246,18588128,12063198,0,1111082,19151147,30560738,30422746,529163,44016428,37064089,51810,8585789,17216606,22047211,17880620,15298482,1853,917,361,435,319,370,368,673,244,0,88,785,803,1078,16,1951,815,5,276,648,743,707,386,24
912,1,골목상권,남영역 1번,피부관리실,5600000,19,5600000,0,5600000,0,0,0,0,0,0,0,5600000,0,0,0,0,0,5600000,0,0,0,0,5600000,0,19,0,19,0,0,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,19,0,1
913,1,골목상권,남영역 1번,세탁소,23267009,1213,16772689,6494320,4105577,3747202,3996582,2447011,2476317,6494320,0,0,5452552,3305806,5348656,8726546,433449,11216998,12050011,0,4790566,11550600,1838157,3077517,2010169,1066,147,267,202,241,181,175,147,0,0,393,179,229,372,40,766,447,0,239,591,131,176,76,12
914,1,골목상권,남영역 1번,노래방,11054936,38,11054936,0,10243777,0,811159,0,0,0,0,0,0,0,0,6334764,4720172,10266953,0,0,0,1923605,0,8343348,0,38,0,30,0,8,0,0,0,0,0,0,0,0,7,31,30,0,0,0,15,0,15,0,2
915,1,골목상권,남영역 1번,슈퍼마켓,178004412,22935,134229460,43774952,28535268,31428432,25953599,21914109,26398052,21534726,22240226,29606,17792017,25489631,30837822,71899148,31956188,110578482,57544640,3543397,33243393,35222363,36722974,29418498,29972499,17475,5460,3629,3780,3653,3061,3352,2683,2777,13,3053,3711,4092,8430,3636,14643,7550,1197,5146,4946,4407,3368,3132,12
916,1,골목상권,남영역 1번,편의점,1217851515,153918,916828094,301023421,189297742,168726505,215570372,151679175,191554300,174666258,126357163,83326058,164530326,179156675,223124645,334344597,233369214,748939868,468911647,24717281,267936648,392458178,172708902,184921752,175108754,115681,38237,22858,23363,24542,21075,23843,20506,17731,11465,35967,22196,18626,36218,29446,97456,56462,8681,46784,50888,22495,18104,6966,10
917,1,골목상권,남영역 1번,컴퓨터및주변장치판매,130000000,4354,129896202,103798,24591368,34314303,32712802,6920172,31357557,103798,0,0,4361820,38039564,83130129,4468487,0,10400288,9408200,0,1330955,9130729,3546672,2706548,3093584,4319,35,763,1043,827,511,1175,35,0,0,558,1771,1588,437,0,1549,837,0,179,768,518,569,351,4
918,1,골목상권,남영역 1번,청과상,29953809,960,23350765,6603044,3841771,3001384,7143293,1920886,7443431,6603044,0,0,8163764,17828219,3961826,0,0,3961826,1320609,0,0,5282435,0,0,0,720,240,120,240,120,120,120,240,0,0,360,480,120,0,0,120,120,0,0,240,0,0,0,2
919,1,골목상권,남영역 1번,안경,1398601,35,1398601,0,209790,629371,69930,0,489510,0,0,0,0,209790,699300,489511,0,769231,629370,0,0,0,0,1328671,69930,35,0,7,14,7,0,7,0,0,0,0,7,21,7,0,21,14,0,0,0,0,28,7,3
920,1,골목상권,남영역 1번,문구,3057000000,1823,3057000000,0,1835883491,177031968,137323825,0,906760716,0,0,0,172169745,1978069539,906760716,0,0,367974332,2689025668,0,0,0,2689025668,367974332,0,1823,0,686,466,229,0,442,0,0,0,457,924,442,0,0,687,1136,0,0,0,1136,687,0,3
921,1,골목상권,남영역 1번,화초,19313085,479,17238547,2074538,4546655,5250060,2742264,2329396,2370172,953166,1121372,0,4516070,8073879,4133786,2589350,0,10974154,3236687,0,2130606,3466060,2084732,4042037,2487407,399,80,93,66,113,50,77,45,35,0,92,157,103,127,0,239,178,0,81,127,82,71,55,3
922,1,골목상권,남영역 1번,가전제품,59330144,99,59330144,0,59330144,0,0,0,0,0,0,0,0,59330144,0,0,0,59330144,0,0,0,0,0,59330144,0,99,0,99,0,0,0,0,0,0,0,0,99,0,0,0,99,0,0,0,0,0,99,0,1
923,1,골목상권,남영역 1번,철물점,52073335,1547,45225633,6847702,7997593,10971249,13545938,6740960,5969893,5234538,1613164,0,13070047,15653556,12515543,10834189,0,18600816,24707459,0,2679208,10381833,7490718,7946136,14810381,1342,205,256,274,288,274,250,168,37,0,499,442,365,241,0,724,594,0,184,251,257,230,398,6
924,1,골목상권,남영역 1번,전자상거래업,386449902,353,386449902,0,0,0,870248,385579654,0,0,0,0,0,870248,385579654,0,0,385579654,870248,0,324441231,0,0,870248,61138423,353,0,0,0,27,326,0,0,0,0,0,27,326,0,0,326,27,0,163,0,0,27,163,2
925,1,골목상권,숙대입구,한식음식점,1475614504,68533,1107330722,368283782,215997126,228050191,236461885,198944662,227876858,214330362,153953420,917800,11981037,373360246,156990546,771183286,161181589,610299574,697265299,19948416,517974340,317203818,182222460,190090247,80125594,53322,15211,10841,11283,11328,9592,10278,8528,6683,34,790,25187,11106,27924,3492,26851,37872,1312,27635,12000,8540,9785,5448,110
926,1,골목상권,숙대입구,중식음식점,304335023,16296,223449276,80885747,25372493,57870197,49781058,43676680,46748848,32631065,48254682,0,387471,136165757,51705457,113750234,2326104,117996458,132795412,4700061,90667729,59582757,40230712,38742394,16868217,12132,4164,1431,3086,2655,2478,2482,1733,2431,0,38,7588,2600,6058,12,6420,8805,446,6295,3325,2100,2116,943,9
927,1,골목상권,숙대입구,일식음식점,422546716,18453,331615815,90930901,55255162,70995841,72923075,62739593,69702144,51867514,39063387,0,368717,136120137,52528226,194619638,38909998,168422039,187472548,6985985,128102394,69095772,62885597,63985168,24839668,14816,3637,2714,3338,3300,2606,2858,2050,1587,0,21,6136,3160,8481,655,6300,11008,542,8176,3013,2234,2385,953,30
928,1,골목상권,숙대입구,양식음식점,553955917,26370,441429494,112526423,84185537,86606127,93959790,78414970,98263070,62370334,50156089,669166,596924,201682992,73799755,230079905,47127175,128931905,345342755,9650927,287692555,72396107,44026324,50695319,9813424,21696,4674,4119,4550,4698,3914,4415,2367,2307,38,34,10941,3837,9797,1723,5685,18819,595,15379,3498,2119,2435,474,45
929,1,골목상권,숙대입구,제과점,2464393331,301776,1746405207,717988124,327970364,337785010,385656230,314988463,380005140,389631021,328357103,0,156543643,694189296,684239302,796638777,132782313,542135540,1762200672,28829036,1075873692,522465795,323357480,263262037,90548169,214301,87475,40902,44083,47977,36976,44363,46434,41041,0,22453,80673,80175,100100,18375,64520,220841,3925,144448,61805,38510,27706,8969,15
930,1,골목상권,숙대입구,패스트푸드점,500133540,52982,373019729,127113811,67182040,78883333,82786289,73300105,70867962,69259906,57853905,3647662,35127909,170991210,97708002,170907889,21750868,153312020,262381703,12330337,186711878,82233763,62360267,57128313,14929166,40647,12335,7649,9011,8661,7865,7461,6824,5511,90,4539,18258,10277,18294,1524,15755,34534,1877,26159,9783,5616,5611,1245,30
931,1,골목상권,숙대입구,치킨전문점,77551131,2789,63173030,14378101,11879363,14399445,11537064,13907850,11449308,12843039,1535062,0,0,130755,5106706,52349446,19964224,28846353,41244627,475802,24855553,14623060,13564753,13621091,2950722,2289,500,436,490,426,468,469,465,35,0,0,7,203,1886,693,1081,1516,22,981,564,453,448,130,6
932,1,골목상권,숙대입구,분식전문점,1456994064,128494,1018210435,438783629,178876372,209550838,214867752,193570426,221345047,228033865,210749764,544855,108759693,454334420,270082455,502658649,120613992,435846405,936246540,43009853,625162965,285409630,194336246,170717698,53456552,94837,33657,17835,19858,20251,17583,19310,16689,16968,36,10815,43224,27134,42390,4895,39049,85961,4069,56185,26579,17938,15828,4408,105
933,1,골목상권,숙대입구,호프-간이주점,255132290,11762,196114570,59017720,36775786,34424855,42793575,30663270,51457084,41512434,17505286,585326,199646,11682270,11602115,113398510,117664423,93084301,148664287,4296364,151347171,43334948,17872872,19798284,5098947,9226,2536,1525,1734,2064,1576,2327,1611,925,21,55,2107,1953,4557,3069,3131,8345,292,7668,1583,831,947,156,39
934,1,골목상권,숙대입구,커피-음료,889892590,169628,669826354,220066236,126756355,139901629,152831473,121637193,128699704,100976833,119089403,52214,96671404,309375319,277324138,197058438,9411077,230498777,610814114,20611937,442256113,177015692,94278417,84485990,22664744,133928,35700,26177,28666,29979,24271,24835,17220,18480,3,30391,59993,46169,31525,1547,44067,122105,4168,90119,34870,17856,14989,4177,103
935,1,골목상권,숙대입구,예술학원,3813778,24,3813778,0,1339976,618450,1855352,0,0,0,0,0,0,2473801,1339977,0,0,0,3813778,0,0,1236900,2576878,0,0,24,0,8,4,12,0,0,0,0,0,0,16,8,0,0,0,24,0,0,8,16,0,0,3
936,1,골목상권,숙대입구,스포츠 강습,7285139,33,4579230,2705909,1457028,832587,624440,0,1665175,1248881,1457028,0,0,0,2705909,2081468,2497762,0,7285139,0,6036258,1248881,0,0,0,25,8,13,4,4,0,4,4,4,0,0,0,8,8,17,0,33,0,29,4,0,0,0,2
937,1,골목상권,숙대입구,일반의원,51396187,3546,39753004,11643183,8373550,8685442,8593567,9061809,5038636,11643183,0,0,12715062,21572167,12711838,4397120,0,22634120,28762067,250237,3257856,11331791,5089853,7900357,23566093,3175,371,775,700,677,499,524,371,0,0,894,1113,1080,459,0,1404,2142,66,538,393,514,654,1381,3
938,1,골목상권,숙대입구,치과의원,108383811,1459,105633677,2750134,19248273,26819769,29943711,17841555,11780369,2750134,0,0,20586523,44069782,34485506,9242000,0,36047578,72336233,82731,12891181,23654450,17719207,27156733,26879509,1364,95,323,290,307,176,268,95,0,0,355,310,627,167,0,525,934,15,418,225,148,451,202,6
939,1,골목상권,숙대입구,한의원,44123956,1397,42421817,1702139,18777064,7015706,5573704,4981167,6074176,1702139,0,0,7691208,6575719,18604708,11252321,0,12771401,31352555,123111,4821124,7148451,10297409,18715507,3018354,1279,118,385,252,225,187,230,118,0,0,155,278,418,546,0,632,765,5,193,353,322,337,187,3
940,1,골목상권,숙대입구,당구장,5127206,421,2764229,2362977,590918,533497,610754,571429,457631,1247610,1115367,0,0,38281,879417,3712552,496956,4697416,429790,758658,1412914,317731,1684359,147904,805640,259,162,51,45,56,59,48,81,81,0,0,3,80,286,52,376,45,86,127,20,119,10,59,3
941,1,골목상권,숙대입구,PC방,242940741,50762,160838181,82102560,31306686,32373524,30552139,31132775,35473057,39055050,43047510,23955697,14166221,32508163,64232795,73539811,34538054,199341794,43598947,27113942,139575317,59431960,6057260,8017900,2744362,33830,16932,6676,6845,6471,6564,7274,8125,8807,4320,2964,6639,13913,16120,6806,39858,10904,7940,29037,10006,1272,1824,683,6
942,1,골목상권,숙대입구,미용실,1195540764,20004,765598262,429942502,144675299,117112200,149601304,145531474,208677985,316215562,113726940,0,12341331,268290865,380754327,516355958,17798283,370643261,824006273,9800625,313115188,384052675,246046584,162948604,78685859,13809,6195,2694,2288,2826,2647,3354,4315,1880,0,437,4904,6451,8062,150,9419,10581,323,7285,5949,3058,2458,927,55
943,1,골목상권,숙대입구,네일숍,6045371,109,4371685,1673686,181841,363683,1098358,2114089,613714,1260574,413112,0,0,763916,1716042,2860778,704635,0,6045371,0,746691,2286836,1743895,549493,718455,83,26,4,9,25,31,14,22,4,0,0,8,43,48,10,0,109,0,18,52,27,9,4,5
944,1,골목상권,숙대입구,피부관리실,11198978,123,4815860,6383118,2987843,1828017,0,0,0,6383118,0,0,407433,9045015,814866,931664,0,271622,10927356,0,1167975,5820861,4210142,0,0,41,82,14,27,0,0,0,82,0,0,14,81,14,14,0,14,109,0,27,41,55,0,0,3
945,1,골목상권,숙대입구,세탁소,51474740,1856,40343841,11130899,6416067,18073636,5136540,4496258,6221340,11130899,0,0,2706466,7224823,23715614,17749028,78809,20493433,14874489,147767,4838146,14608816,7563729,6513388,1696076,1488,368,316,306,404,174,288,368,0,0,174,427,489,756,10,1024,764,10,347,617,399,325,89,9
946,1,골목상권,숙대입구,노래방,4586245,62,4058341,527904,2415971,125692,670355,846323,0,527904,0,837944,0,0,0,452489,3295812,4502451,83794,41897,480321,251383,0,3812644,0,41,21,16,9,8,8,0,21,0,4,0,0,0,30,28,54,8,4,33,13,0,12,0,4
947,1,골목상권,숙대입구,슈퍼마켓,611253770,65932,454079999,157173771,90752152,96934774,94485844,84355488,87551741,79478386,77695385,11906,41949965,120149887,142790635,232278919,74072458,206071589,310002208,7443619,172039010,93996497,72081169,89492961,81020540,47085,18847,9933,9821,9500,8866,8965,9445,9402,4,4323,10603,12796,28117,10089,23809,40135,1025,26434,11722,8170,10103,6493,6
